RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DAG-002-E0058,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-01,DEL-00-01,Architecture decision record baseline,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline,DEL-03-02 requires SCA-001 architecture basis AB-00-01 from DEL-00-01 before sealed product-development execution.,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-01; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-05-03,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.; Carried forward from DAG-001-E0058 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself
v3.1,DAG-002-E0059,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-02,DEL-00-02,Repository and module boundary architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-02_Repository and module boundary architecture,DEL-03-02 requires SCA-001 architecture basis AB-00-02 from DEL-00-02 before sealed product-development execution.,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-02; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-05-03,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.; Carried forward from DAG-001-E0059 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself
v3.1,DAG-002-E0060,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-04,DEL-00-04,Persistence and schema versioning architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-04_Persistence and schema versioning architecture,DEL-03-02 requires SCA-001 architecture basis AB-00-04 from DEL-00-04 before sealed product-development execution.,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-04; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-05-03,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.; Carried forward from DAG-001-E0060 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself
v3.1,DAG-002-E0061,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract",DEL-03-02 requires SCA-001 architecture basis AB-00-06 from DEL-00-06 before sealed product-development execution.,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-06; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-05-03,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.; Carried forward from DAG-001-E0061 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself
v3.1,DAG-002-E0062,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,DEL-03-02 requires SCA-001 architecture basis AB-00-07 from DEL-00-07 before sealed product-development execution.,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-07; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-05-03,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.; Carried forward from DAG-001-E0062 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself
v3.1,DAG-002-E0063,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-03-02 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema/_CONTEXT.md",Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-05-03,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.; Carried forward from DAG-001-E0063 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself
v3.1,DAG-002-E0405,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,SCHEMA_CONTRACT,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-03-02 needs DEL-02-01 as a predecessor: section/component records are canonical domain entities,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-02 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-05-03,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape.; Carried forward from DAG-001-E0405 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself; edge touches targeted-review deliverable DEL-01-04 or DEL-02-01"
v3.1,DAG-002-E0406,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,UNIT_CONTRACT,DELIVERABLE,PKG-02,DEL-02-02,DEL-02-02,Unit system and dimensional-analysis core contract,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-02_Unit system and dimensional-analysis core contract",DEL-03-02 needs DEL-02-02 as a predecessor: component and section dimensions are unit-aware,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-02 and DEL-02-02; plans/DAG-001 expected dependency shape,"FROM DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml | TARGET DEL-02-02: Specify unit dimensions, conversion rules, storage conventions, and unit test obligations. Artifacts: core/units module contract; unit tests; docs/SPEC.md section",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-05-03,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape.; Carried forward from DAG-001-E0406 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself"
v3.1,DAG-002-E0407,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-02,DEL-01-02,Copyright and protected-data boundary policy,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-02_Copyright and protected-data boundary policy",DEL-03-02 needs DEL-01-02 as a predecessor: component library schema must preserve protected-data boundaries,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-02 and DEL-01-02; plans/DAG-001 expected dependency shape,"FROM DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml | TARGET DEL-01-02: Define what data/code/text may not enter the public repository and how suspected protected content is quarantined. Artifacts: docs/IP_AND_DATA_BOUNDARY.md; contribution review checklist",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-05-03,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape.; Carried forward from DAG-001-E0407 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself"
v3.1,DAG-002-E0408,PKG-03,DEL-03-02,Pipe section and component library schema,EXECUTION,DELIVERABLE,UPSTREAM,GOVERNANCE_PREDECESSOR,DELIVERABLE,PKG-01,DEL-01-03,DEL-01-03,Contributor certification workflow,"execution/PKG-01_Governance, IP Boundary, and Professional Responsibility/1_Working/DEL-01-03_Contributor certification workflow",DEL-03-02 needs DEL-01-03 as a predecessor: component data imports require contributor certification/provenance,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-03-02 and DEL-01-03; plans/DAG-001 expected dependency shape,"FROM DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml | TARGET DEL-01-03: Define contributor attestations, provenance fields, review routing, and rejection rules for public data contributions. Artifacts: CONTRIBUTING.md section; contributor certification template",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-05-03,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape.; Carried forward from DAG-001-E0408 into DAG-002 revision 0.5 proposal; active edge approved for coordination by execution/_DAG/DAG-002/APPROVAL_RECORD.md; not Type 2 dispatch authority by itself"
